0x7bB9a8e1f52bd7CE7B18d4CDE6f8c5F10fd0E729,375091904385653938852,501623165835805720576,501623165835805734332
0x8E3b0d68B31a809eAe55278A0E163696ce9f09d7,0,0,0
0xb84ec6b63029EE9b693Adc5a1d87c493A1CBdA2A,268491910490777220104,359063367049407823872,359063367049407823729
0xB584084314708Fc1f258Ec065E6e5FAdE0D9DdB2,8254234961869497505,11038669256024416256,11038669256024418015
0xcd7F266F5440357a1Fa058bCc7C079afB6b85A57,1895185919968289163344,2534496612447541526528,2534496612447541446344
0x537037C5ae805b9D4CeCAB5Ee07F12a8e59A15B2,27233826405768806749544,36420722654250398646272,36420722654250397863202
0x7074A77130050DD99CDA301A57f07a50975C2179,0,0,0
0x9b0c19000a8631c1f555bb365bDE308384E4f2Ff,45390963353966392502955,60702879672239887745024,60702879672239899714383
0xE80fDb22525e331ec5303c7856E1eeeF46cc752C,0,0,0
0x8c04a5777Aa418f6b40A33E1984E605067bd2043,157479308037575234217,210602436703674826752,210602436703674814947
0x9224bbB4E0fBE2f2f8fab55DEbC41Eb21fDfB804,4702214543597274249508,6288431496973271433216,6288431496973271104193
0xA2BF60058C0657C45FDd1741220b4A7F0DA91CA3,1579373469993210835871,2112149877915033010176,2112149877915033260025
0xf9303877F107F5cd2cB0654b6d7A6D749FA03856,3743677977206978450000,5006547933558051176448,5006547933558050683442
0x6c4d27d3aE62B6C1eAa9b732377F7Ddf3cF2B1E6,0,0,0
0x34D6508B607Af072858E64c65cEd6e7993225E32,2240858363014843872792,2996776131668863352832,2996776131668863316557
0x63B7F56fF3c328Fb0AA9C292F3546550daa1CF62,5626048230957134539662,7523905719532745916416,7523905719532747617746
0xC105A696ECC97ab7d6655Bf0E16d03f8BA9fb536,0,0,0
0x7160BBc2711E1De92b6658Bb7D3E023ac2554caD,1795784986026303924084,2401564361476460249088,2401564361476460640254
0x63043B54d83B1859dF46ccCaE2a2Cc101D8C8f57,3359105198073197385715,4492245671344951787520,4492245671344951942145
0x19f18Ecd93cA130A24035EdE88159F83B6576CC8,3790443417081099829104,5069088947445787787264,5069088947445788165166
0x8e3FAbF5A1E4B773C227d2646EB2470263D3a1bF,15028057165011498179999,20097532160341796978688,20097532160341796580486
0x493374100e511b1b091FA5BACe1929DC154FeE80,2988357056910021267285,3996431567858462883840,3996431567858463454201
0x0291eb432CB4a2613a7415018933E3Db45Bcd769,2090660071251269874832,2795910845757201580032,2795910845757201755351
0x5580bA66f8d6Dc71adB0CA1d1c6B3D142Ff7aACa,147147276254068587917,196785059063260446720,196785059063260491732
0xC5BCC6C6da4996f1351d2F51c9570B5F60821c8F,3742483553622363045000,5004950590259359383552,5004950590259360168418
0xb92667E34cB6753449ADF464f18ce1833Caf26e0,1405932807405267068943,1880201778703133310976,1880201778703133403729
0x0cA80Fea8cdCFcdFcea14BF4A1e42663A2abEcE3,575057002573874504504,769043295241508093952,769043295241508107883
0xEB14EA0F0b9FA9Db03c2893C3D9C739bb41caAFc,0,0,0
0x7c41498AD5c72aBF0511c8A502d3A653e6134FAA,0,0,0
0xFa5Ec0f794D1A7b96b3eA6d8F8bD6474573dB0E6,6318869183968187627194,8450438752486353272832,8450438752486355077409
0xf21eB65114A5A82D0141E5352cbA297896d52011,10598287501000011994126,14173450470484237877248,14173450470484237592967
0x00369B46cd0c232Ff5dc1d376248c4954CE645Ee,35281570639473525349699,47183244833873880678400,47183244833873878058736
0xD8E6abf84f42Cd280542A150258185BE33eacD00,72646202666702900962,97152238535529447424,97152238535529456769
0x2A0009E9a19bCfe2182d722c00AC760A77D0e51a,0,0,0
0xD440E7ead01720A33F2C888d2eddd76595491Eb6,37431463585890293959486,50058369818925121667072,50058369818925128713098
0x6ab791754298D6D6d7C182DC1572126B4eD24897,167030581538924424365,223375679728894509056,223375679728894509055
0xf8a099545c0f2c3D3E547C048c2F5589e53B54d5,265348293337812744957,354859300872536981504,354859300872537036709
0xd657860fC512EC2250A7385A353f599e3276FDDB,1508967190775185038966,2017993165218419310592,2017993165218419337460
0x77c2401Ca6eF5a13fE062102fd59eD4070a55C4D,2669191672126281735065,3569600839526311264256,3569600839526311489776
