0xD5472c60b7CA053a97000BDB6eff3C0CF32b9616,158525931678494102267438,212002122108925573595136,212002122108925608822532
0x5E48B412f29411FB513fADF082978601BF1937d9,999509343393158124849,1336677852156063383552,1336677852156063433319
0x86282134CE9fC4Ac724B84b93D6D5b41cE59a40d,407132187878149015249,544471727086696726528,544471727086696811968
0x84a78af27F7e44A330bc7add24b6eaEccDB03e5B,218119085592100532512,291698074430916067328,291698074430916116773
0x1d807F8779B6312e8c47dCDF44CB500035c934f1,285328770075718989712,381579872228490084352,381579872228490129017
0x4BdF57007Be460B851575D833D6b4CA0621A0526,199144439486185581785,266322634601436413952,266322634601436430572
0xdFEE40a82276D9BcFa3c346988cC1E83A664E276,2907218094688840610000,3887921673013669920768,3887921673013670441451
0xdf15ffCEDeB8595395e5Af55088c70D69A002158,386287329635418430541,516595188934685884416,516595188934685945366
0x96FEb7b6F808dd2BBd09c9E5ccdE77caBd58d019,37628310552820019978227,50321619965307764342784,50321619965307764599613
0xBD1f7d88C76A86C60d41bDDD4819fAe404e7151E,152484629984484500599,203922883804697821184,203922883804697847662
