0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x449E0B5564e0d141b3bc3829E74fFA0Ea8C08ad5,25000000000000000000000,25172793989772515629245,25048547933
0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x20d01749CCF2b689b758E07c597D9bB35370c378,1000,1006,0
0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x68a17B587CAF4f9329f0e372e3A78D23A46De6b5,70581547291280751,71069389977711866,70718
0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x1Dd01835E0Eb26ABe597e2e69FfAC1A6cd00283A,12856625294033864,12945487197216518,12881
