0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11272256,0xfF86C0AA0Cc44C3B054C5FDb25F85d555C1d2C3A,0x0000000000007F150Bd6f54c40A34d7C3d5e9f56,sell,3187016133856965643215,11670354416674874168,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,through,0xb6d1edb43370250ef10b30b0c5e06e43a5d66839d92bd5bf8a8524c5b1311b5d
0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11272256,0x936b1f172020fe4195D94c273E8cF0B82F6E05bC,0x78A55B9b3BBEffB36A43D9905F654d2769dC55e8,buy,259573594586365353609,642990000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86,through,0xc48c0aacdb64cf2a1da74563e977869d45c89e1bc8e43f8ca7a5fc299f7f7c7a
0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11272256,0xd7894150B0065100082eaCdfAadbd342335EAFE5,0x78A55B9b3BBEffB36A43D9905F654d2769dC55e8,buy,2088222622676140090257,6946750000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86,through,0xbbe1042360362784b58e30d5195eb3e8bfc2d04777ac88dcf08bcc128975778f
0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11272256,0xBc22b6264231b0D1B5897641A06963A20841636D,0x860bd2dba9Cd475A61E6d1b45e16c365F6D78F66,sell,5517453186103133054801,13211918084761414735,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,through,0x94e249e9397f8fea16da135986bc44fdbe957067762e863e4fbd13db574ea0f0
0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11272257,0x0D040F9A330F7301FE39F787e559Ac43Ad6AF0E0,0x78A55B9b3BBEffB36A43D9905F654d2769dC55e8,buy,3643966456367627093754,6892640000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86,through,0x0a989936ce27e27b8c7e24b098603d1e6a9b985c7407f95873872718652cb1ba
0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11272257,0x21137Ae9820a9828cB2b2845D2A426B60Da397A8,0xdd3A7AD59E3cddc475Cd579Be92b91DE0D06A6dD,sell,4895712174962018851816,8375168094195312945,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,through,0x7d4f384fff6f911d194ab78927205156a1b06dba9bcf4e03a268d1632ce060f2
0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11272257,0x25A3643DB6C63dd562489780412fA439db644A98,0x78A55B9b3BBEffB36A43D9905F654d2769dC55e8,buy,559366077851883246071,642990000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86,through,0x0cadd5334cb94076c658bb9f7ba16ef0a5235d46933701304a15256c57ca7211
0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11272258,0x676e84a802D48D98e8faA29ef960B67c11A84a0c,0x860bd2dba9Cd475A61E6d1b45e16c365F6D78F66,buy,3362440062157284245584,5429222679469593051,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86,through,0x9bbd2ce4f6865f1a09889d9604bb6c641345c9258f29f191e864d633e6b11ad8
0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11272259,0xA2c3f7a8fEC1F1d382B71B51a7779E3f831EBb7F,0x78A55B9b3BBEffB36A43D9905F654d2769dC55e8,sell,1803163978597233521555,3290612817466655654,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,through,0xe988e0eb479846af468d4d8a79691d8bc591a6bdf2bc2732b726eb2b2680b2df
0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11272259,0xBA8d6E455B03941a20bD9a4919B8293030D542AA,0x256B87D7374A4dB22868aDFef3197B29fa3C9888,sell,188487514065950604192,285368804880103132,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,through,0x03a4c201e4812f50676650e658f9b25f6017fed7156a364328a9c2dc1e0b67cc
0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11272259,0xf334b65d2b5044861FBB277d38b92eeF57cB123f,0x7c651D7084B4BA899391d2D4d5D3d47FFf823351,buy,527763914741312105662,828286032209997246,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86,out,0x3533fb1de561cf38f1536ece335b94be4939fdcd2441c1104db6398b4805a172
0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11272261,0x5b2e48DCd0c3333741E91Cca783083274Ba0f973,0xEa5004858b7166F9F3b33c75356672eFE2b09f46,sell,218674840607173825664,350472719108273914,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,through,0x81e6b301f02a4282d9680aea7606ab1b45aa8d60c51709e2d4194979c818a113
0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11272282,0x4121ae961f7B21B207Af9D48f9787637AF03B00f,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,sell,4815319049983050396125,5323172795834438249,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,through,0x764609926c7a03f3255cc0b095fe1fa361e14b856aee5e54413bd4a085215ae7
0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11272282,0x63aDf99b93f56Fe17d092286cac06E65338388F5,0x860bd2dba9Cd475A61E6d1b45e16c365F6D78F66,buy,2936768508578759957305,2803241319356240863,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86,through,0x36981f96763dd4ae45b5a16bf214e0b08db7ef34458b528c5dd8cdc3da5d2734
0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11272283,0xE369C427edD0f409b4f6210B277Dbdc0DD6c1D39,0x0000000094AcB89A43EAC2FBB3A07973Efc2435c,sell,3075226597013856928627,2896296214709258441,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,through,0xafba98d6fdb935c18d7b05a79b0923aa98ec83949b39bc00a8012ed5d580a3d1
0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11272283,0xe47C990171cfe8CB8C81F5F6179D8521F7b809fD,0x860bd2dba9Cd475A61E6d1b45e16c365F6D78F66,buy,1520608804634461200451,1289538688208098359,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86,through,0xe34abe5aa24e4759c532bbaf22571ed58df81be36489d375cfdf605b0164e64d
0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11272283,0x4501d38FFaFA87755B973fa80BCDb9F6D5017B80,0x78A55B9b3BBEffB36A43D9905F654d2769dC55e8,buy,306491386019091693853,292740000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86,through,0x4f050b762e161692dc320d0254b9532c3f2338f07d1bdf88dceeadb60a65d786
0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11272283,0x351b08a7C47DD45BCaa4334a4D7F43DDc5E56890,0xdd3A7AD59E3cddc475Cd579Be92b91DE0D06A6dD,sell,2772729011357726479346,2257920519743532833,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,through,0x259c9042b0a018550dbea7ddbecd0bf9c9439049e2332d096e6db24382866bff
